DATE,TICKER,RET,EuropePresence,PostGDPR,Interaction
25/04/2016,FFIV,0.007558,0,0,0
26/04/2016,FFIV,0.00057,0,0,0
27/04/2016,FFIV,0.01452,0,1,0
28/04/2016,FFIV,-0.024883,0,1,0
29/04/2016,FFIV,0.004893,0,1,0
02/05/2016,FFIV,-0.010501,0,1,0
03/05/2016,FFIV,-0.025953,0,1,0
04/05/2016,FFIV,-9.90E-05,0,1,0
05/05/2016,FFIV,-0.003665,0,1,0
06/05/2016,FFIV,0.000597,0,1,0
09/05/2016,FFIV,0.012122,0,1,0
10/05/2016,FFIV,0.024347,0,1,0
11/05/2016,FFIV,-0.006134,0,1,0
12/05/2016,FFIV,0.007715,0,1,0
13/05/2016,FFIV,0.013397,0,1,0
16/05/2016,FFIV,0.013503,0,1,0
17/05/2016,FFIV,-0.03261,0,1,0
18/05/2016,FFIV,0.01724,0,1,0
19/05/2016,FFIV,-0.007385,0,1,0
20/05/2016,FFIV,0.017169,0,1,0
23/05/2016,FFIV,9.40E-05,0,1,0
24/05/2016,FFIV,0.018659,0,1,0
25/05/2016,FFIV,0.009297,0,1,0
26/05/2016,FFIV,-0.005837,0,1,0
27/05/2016,FFIV,-0.001835,0,1,0
31/05/2016,FFIV,0.012775,0,1,0
01/06/2016,FFIV,-0.006443,0,1,0
02/06/2016,FFIV,0.01233,0,1,0
03/06/2016,FFIV,-0.005594,0,1,0
06/06/2016,FFIV,-0.001633,0,1,0
07/06/2016,FFIV,0.126318,0,1,0
08/06/2016,FFIV,-0.028966,0,1,0
09/06/2016,FFIV,-0.005567,0,1,0
10/06/2016,FFIV,-0.002256,0,1,0
13/06/2016,FFIV,-0.007788,0,1,0
14/06/2016,FFIV,-0.003376,0,1,0
15/06/2016,FFIV,0.009062,0,1,0
16/06/2016,FFIV,-0.001007,0,1,0
17/06/2016,FFIV,-0.003949,0,1,0
20/06/2016,FFIV,0.00582,0,1,0
21/06/2016,FFIV,0.000335,0,1,0
22/06/2016,FFIV,-0.0057,0,1,0
23/06/2016,FFIV,0.02386,0,1,0
24/06/2016,FFIV,-0.066206,0,1,0
27/06/2016,FFIV,-0.041975,0,1,0
28/06/2016,FFIV,0.015372,0,1,0
29/06/2016,FFIV,0.020034,0,1,0
30/06/2016,FFIV,0.011731,0,1,0
01/07/2016,FFIV,-0.002811,0,1,0
05/07/2016,FFIV,-0.008897,0,1,0
06/07/2016,FFIV,0.011377,0,1,0
07/07/2016,FFIV,-0.000176,0,1,0
08/07/2016,FFIV,0.029533,0,1,0
11/07/2016,FFIV,-0.00239,0,1,0
12/07/2016,FFIV,0.008216,0,1,0
13/07/2016,FFIV,-0.012308,0,1,0
14/07/2016,FFIV,-0.000945,0,1,0
15/07/2016,FFIV,0.001032,0,1,0
18/07/2016,FFIV,-0.004726,0,1,0
19/07/2016,FFIV,0.041271,0,1,0
20/07/2016,FFIV,0.007214,0,1,0
21/07/2016,FFIV,0.003211,0,1,0
22/07/2016,FFIV,0.011324,0,1,0
25/07/2016,FFIV,0.004463,0,1,0
26/07/2016,FFIV,0.002181,0,1,0
27/07/2016,FFIV,-0.007819,0,1,0
28/07/2016,FFIV,-0.000325,0,1,0
29/07/2016,FFIV,0.003007,0,1,0
01/08/2016,FFIV,0.002269,0,1,0
02/08/2016,FFIV,-0.006386,0,1,0
03/08/2016,FFIV,0.004556,0,1,0
04/08/2016,FFIV,-0.001134,0,1,0
05/08/2016,FFIV,0.018811,0,1,0
08/08/2016,FFIV,0.008038,0,1,0
09/08/2016,FFIV,-0.001816,0,1,0
10/08/2016,FFIV,-0.00261,0,1,0
11/08/2016,FFIV,-0.008485,0,1,0
12/08/2016,FFIV,-0.00184,0,1,0
15/08/2016,FFIV,-0.000401,0,1,0
16/08/2016,FFIV,-0.010902,0,1,0
17/08/2016,FFIV,-0.000567,0,1,0
18/08/2016,FFIV,0.002757,0,1,0
19/08/2016,FFIV,0.00469,0,1,0
22/08/2016,FFIV,-0.002093,0,1,0
23/08/2016,FFIV,0.007501,0,1,0
24/08/2016,FFIV,-0.004163,0,1,0
25/08/2016,FFIV,-8.00E-05,0,1,0
26/08/2016,FFIV,-0.002734,0,1,0
29/08/2016,FFIV,0.006208,0,1,0
30/08/2016,FFIV,-0.003605,0,1,0
31/08/2016,FFIV,-0.013107,0,1,0
01/09/2016,FFIV,0.007415,0,1,0
02/09/2016,FFIV,0.002022,0,1,0
06/09/2016,FFIV,0.004359,0,1,0
07/09/2016,FFIV,-0.032227,0,1,0
08/09/2016,FFIV,-0.005979,0,1,0
09/09/2016,FFIV,-0.013784,0,1,0
12/09/2016,FFIV,0.006014,0,1,0
13/09/2016,FFIV,-0.016167,0,1,0
14/09/2016,FFIV,0.009415,0,1,0
15/09/2016,FFIV,0.009157,0,1,0
16/09/2016,FFIV,-0.003949,0,1,0
19/09/2016,FFIV,0.003037,0,1,0
20/09/2016,FFIV,-0.003869,0,1,0
21/09/2016,FFIV,0.007514,0,1,0
22/09/2016,FFIV,0.016005,0,1,0
23/09/2016,FFIV,-0.006268,0,1,0
26/09/2016,FFIV,-0.008631,0,1,0
27/09/2016,FFIV,0.028548,0,1,0
28/09/2016,FFIV,0.009523,0,1,0
29/09/2016,FFIV,-0.005079,0,1,0
30/09/2016,FFIV,0.010049,0,1,0
03/10/2016,FFIV,-0.002086,0,1,0
04/10/2016,FFIV,0.002894,0,1,0
05/10/2016,FFIV,0.006093,0,1,0
06/10/2016,FFIV,-0.004462,0,1,0
07/10/2016,FFIV,-0.006403,0,1,0
10/10/2016,FFIV,-0.00733,0,1,0
11/10/2016,FFIV,-0.011523,0,1,0
12/10/2016,FFIV,-0.03292,0,1,0
13/10/2016,FFIV,-0.014177,0,1,0
14/10/2016,FFIV,0.005253,0,1,0
17/10/2016,FFIV,-0.002912,0,1,0
18/10/2016,FFIV,0.009966,0,1,0
19/10/2016,FFIV,0.010123,0,1,0
20/10/2016,FFIV,-0.005558,0,1,0
21/10/2016,FFIV,-0.000169,0,1,0
24/10/2016,FFIV,0.005844,0,1,0
25/10/2016,FFIV,-0.012967,0,1,0
26/10/2016,FFIV,0.019792,0,1,0
27/10/2016,FFIV,0.095784,0,1,0
28/10/2016,FFIV,0.028017,0,1,0
31/10/2016,FFIV,0.026363,0,1,0
01/11/2016,FFIV,-0.0089,0,1,0
02/11/2016,FFIV,-0.012118,0,1,0
03/11/2016,FFIV,0.018401,0,1,0
04/11/2016,FFIV,-0.015093,0,1,0
07/11/2016,FFIV,0.005305,0,1,0
08/11/2016,FFIV,0.009674,0,1,0
09/11/2016,FFIV,0.017856,0,1,0
10/11/2016,FFIV,-0.00271,0,1,0
11/11/2016,FFIV,0.009296,0,1,0
14/11/2016,FFIV,0.005668,0,1,0
15/11/2016,FFIV,0.010497,0,1,0
16/11/2016,FFIV,-0.005159,0,1,0
17/11/2016,FFIV,0.008479,0,1,0
18/11/2016,FFIV,-0.013203,0,1,0
21/11/2016,FFIV,0.012394,0,1,0
22/11/2016,FFIV,-0.000139,0,1,0
23/11/2016,FFIV,0.001043,0,1,0
25/11/2016,FFIV,0.001529,0,1,0
28/11/2016,FFIV,-0.010477,0,1,0
29/11/2016,FFIV,0.001402,0,1,0
30/11/2016,FFIV,-0.014425,0,1,0
01/12/2016,FFIV,-0.009876,0,1,0
02/12/2016,FFIV,-0.002655,0,1,0
05/12/2016,FFIV,0.009641,0,1,0
06/12/2016,FFIV,0.003777,0,1,0
07/12/2016,FFIV,0.00213,0,1,0
08/12/2016,FFIV,0.011831,0,1,0
09/12/2016,FFIV,-0.00203,0,1,0
12/12/2016,FFIV,-0.009261,0,1,0
13/12/2016,FFIV,0.008073,0,1,0
14/12/2016,FFIV,0.012082,0,1,0
15/12/2016,FFIV,0.010133,0,1,0
16/12/2016,FFIV,-0.006184,0,1,0
19/12/2016,FFIV,0.003526,0,1,0
20/12/2016,FFIV,0.009714,0,1,0
21/12/2016,FFIV,-0.00307,0,1,0
22/12/2016,FFIV,-0.012799,0,1,0
23/12/2016,FFIV,0.008389,0,1,0
27/12/2016,FFIV,-0.000825,0,1,0
28/12/2016,FFIV,-0.008739,0,1,0
29/12/2016,FFIV,0.00597,0,1,0
30/12/2016,FFIV,-0.00138,0,1,0
03/01/2017,FFIV,0.000553,0,1,0
04/01/2017,FFIV,0.004558,0,1,0
05/01/2017,FFIV,-0.00715,0,1,0
06/01/2017,FFIV,0.000208,0,1,0
09/01/2017,FFIV,-0.002077,0,1,0
10/01/2017,FFIV,0.000624,0,1,0
11/01/2017,FFIV,-0.001456,0,1,0
12/01/2017,FFIV,-0.007221,0,1,0
13/01/2017,FFIV,0.002657,0,1,0
17/01/2017,FFIV,-0.012136,0,1,0
18/01/2017,FFIV,0.008543,0,1,0
19/01/2017,FFIV,-0.0021,0,1,0
20/01/2017,FFIV,-0.003087,0,1,0
23/01/2017,FFIV,-0.006756,0,1,0
24/01/2017,FFIV,0.021326,0,1,0
25/01/2017,FFIV,0.0111,0,1,0
26/01/2017,FFIV,-0.082539,0,1,0
27/01/2017,FFIV,0.01361,0,1,0
30/01/2017,FFIV,-0.006271,0,1,0
31/01/2017,FFIV,-0.0049,0,1,0
01/02/2017,FFIV,-0.012609,0,1,0
02/02/2017,FFIV,0.015944,0,1,0
03/02/2017,FFIV,0.013239,0,1,0
06/02/2017,FFIV,0.003303,0,1,0
07/02/2017,FFIV,0.013828,0,1,0
08/02/2017,FFIV,0.002237,0,1,0
09/02/2017,FFIV,0.00612,0,1,0
10/02/2017,FFIV,-0.000286,0,1,0
13/02/2017,FFIV,0.005584,0,1,0
14/02/2017,FFIV,0.004485,0,1,0
15/02/2017,FFIV,0.014387,0,1,0
16/02/2017,FFIV,0.000769,0,1,0
17/02/2017,FFIV,0.000768,0,1,0
21/02/2017,FFIV,0.011859,0,1,0
22/02/2017,FFIV,-0.001448,0,1,0
23/02/2017,FFIV,-0.004419,0,1,0
24/02/2017,FFIV,0.001456,0,1,0
27/02/2017,FFIV,-0.00554,0,1,0
28/02/2017,FFIV,-0.002367,0,1,0
01/03/2017,FFIV,0.012633,0,1,0
02/03/2017,FFIV,-0.02054,0,1,0
03/03/2017,FFIV,0.005419,0,1,0
06/03/2017,FFIV,-0.010709,0,1,0
07/03/2017,FFIV,0.01599,0,1,0
08/03/2017,FFIV,-0.005014,0,1,0
09/03/2017,FFIV,0.006159,0,1,0
10/03/2017,FFIV,0.015095,0,1,0
13/03/2017,FFIV,0.002467,0,1,0
14/03/2017,FFIV,-0.007929,0,1,0
15/03/2017,FFIV,0.009302,0,1,0
16/03/2017,FFIV,0.009148,0,1,0
17/03/2017,FFIV,0.006562,0,1,0
20/03/2017,FFIV,-0.000269,0,1,0
21/03/2017,FFIV,-0.020034,0,1,0
22/03/2017,FFIV,-0.000549,0,1,0
23/03/2017,FFIV,0.005903,0,1,0
24/03/2017,FFIV,0.000137,0,1,0
27/03/2017,FFIV,-0.000341,0,1,0
28/03/2017,FFIV,0.004163,0,1,0
29/03/2017,FFIV,-0.034187,0,1,0
30/03/2017,FFIV,0.002674,0,1,0
31/03/2017,FFIV,0.000632,0,1,0
03/04/2017,FFIV,-0.010872,0,1,0
04/04/2017,FFIV,-0.011275,0,1,0
05/04/2017,FFIV,-0.009611,0,1,0
06/04/2017,FFIV,0.001521,0,1,0
07/04/2017,FFIV,-0.009183,0,1,0
10/04/2017,FFIV,-0.001241,0,1,0
11/04/2017,FFIV,-0.001315,0,1,0
12/04/2017,FFIV,-0.013169,0,1,0
13/04/2017,FFIV,-0.003336,0,1,0
17/04/2017,FFIV,0.01153,0,1,0
18/04/2017,FFIV,-0.004045,0,1,0
19/04/2017,FFIV,0.003692,0,1,0
20/04/2017,FFIV,0.006915,0,1,0
21/04/2017,FFIV,-0.002411,0,1,0
24/04/2017,FFIV,0.01018,0,1,0
25/04/2017,FFIV,0.001885,0,1,0
26/04/2017,FFIV,-0.00644,0,1,0
27/04/2017,FFIV,-0.075091,0,1,0
28/04/2017,FFIV,0.016852,0,1,0
01/05/2017,FFIV,-0.013397,0,1,0
04/01/2016,MDRX,-0.061769,0,0,0
05/01/2016,MDRX,0.005544,0,0,0
06/01/2016,MDRX,-0.007581,0,0,0
07/01/2016,MDRX,-0.020833,0,0,0
08/01/2016,MDRX,-0.007092,0,0,0
11/01/2016,MDRX,-0.035714,0,0,0
12/01/2016,MDRX,0.057037,0,0,0
13/01/2016,MDRX,0.001402,0,0,0
14/01/2016,MDRX,0.025192,0,0,0
15/01/2016,MDRX,-0.025256,0,0,0
19/01/2016,MDRX,-0.002101,0,0,0
20/01/2016,MDRX,-0.002105,0,0,0
21/01/2016,MDRX,-0.007032,0,0,0
22/01/2016,MDRX,0.033994,0,0,0
25/01/2016,MDRX,-0.029452,0,0,0
26/01/2016,MDRX,0.007763,0,0,0
27/01/2016,MDRX,-0.016807,0,0,0
28/01/2016,MDRX,-0.037037,0,0,0
29/01/2016,MDRX,0.019231,0,0,0
01/02/2016,MDRX,-0.020319,0,0,0
02/02/2016,MDRX,-0.020741,0,0,0
03/02/2016,MDRX,0.004539,0,0,0
04/02/2016,MDRX,0.000753,0,0,0
05/02/2016,MDRX,-0.049661,0,0,0
08/02/2016,MDRX,-0.029295,0,0,0
09/02/2016,MDRX,-0.014682,0,0,0
10/02/2016,MDRX,0.014901,0,0,0
11/02/2016,MDRX,0.009788,0,0,0
12/02/2016,MDRX,0.01252,0,0,0
16/02/2016,MDRX,0.013961,0,0,0
17/02/2016,MDRX,-0.007081,0,0,0
18/02/2016,MDRX,-0.015848,0,0,0
19/02/2016,MDRX,-0.021739,0,0,0
22/02/2016,MDRX,0.002469,0,0,0
23/02/2016,MDRX,0.001642,0,0,0
24/02/2016,MDRX,0.015574,0,0,0
25/02/2016,MDRX,0.001614,0,0,0
26/02/2016,MDRX,0.00967,0,0,0
29/02/2016,MDRX,-0.000798,0,0,0
01/03/2016,MDRX,0.005591,0,0,0
02/03/2016,MDRX,0.015091,0,0,0
03/03/2016,MDRX,-0.001565,0,0,0
04/03/2016,MDRX,0.007053,0,0,0
07/03/2016,MDRX,0.02179,0,0,0
08/03/2016,MDRX,-0.025133,0,0,0
09/03/2016,MDRX,0.00625,0,0,0
10/03/2016,MDRX,-0.006211,0,0,0
11/03/2016,MDRX,0.008594,0,0,0
14/03/2016,MDRX,-0.001549,0,0,0
15/03/2016,MDRX,-0.013189,0,0,0
16/03/2016,MDRX,-0.002359,0,0,0
17/03/2016,MDRX,-0.022853,0,0,0
18/03/2016,MDRX,0.018952,0,0,0
21/03/2016,MDRX,-0.000396,0,0,0
22/03/2016,MDRX,-0.001584,0,0,0
23/03/2016,MDRX,-0.024584,0,0,0
24/03/2016,MDRX,-0.007317,0,0,0
28/03/2016,MDRX,-0.004914,0,0,0
29/03/2016,MDRX,0.054321,0,0,0
30/03/2016,MDRX,0.022639,0,0,0
31/03/2016,MDRX,0.008397,0,0,0
01/04/2016,MDRX,0.026495,0,0,0
04/04/2016,MDRX,0.00295,0,0,0
05/04/2016,MDRX,-0.002206,0,0,0
06/04/2016,MDRX,0.028003,0,0,0
07/04/2016,MDRX,-0.007885,0,0,0
08/04/2016,MDRX,0.002168,0,0,0
11/04/2016,MDRX,-0.020187,0,0,0
12/04/2016,MDRX,-0.005887,0,0,0
13/04/2016,MDRX,0.011103,0,0,0
14/04/2016,MDRX,-0.002196,0,0,0
15/04/2016,MDRX,0.008804,0,0,0
18/04/2016,MDRX,-0.001455,0,0,0
19/04/2016,MDRX,0.002185,0,0,0
20/04/2016,MDRX,0.007267,0,0,0
21/04/2016,MDRX,0.001443,0,0,0
22/04/2016,MDRX,0.002161,0,0,0
25/04/2016,MDRX,0.001438,0,0,0
26/04/2016,MDRX,-0.01005,0,0,0
27/04/2016,MDRX,0.006526,0,1,0
28/04/2016,MDRX,-0.022334,0,1,0
29/04/2016,MDRX,-0.012528,0,1,0
02/05/2016,MDRX,0.008955,0,1,0
03/05/2016,MDRX,0.002959,0,1,0
04/05/2016,MDRX,-0.016962,0,1,0
05/05/2016,MDRX,-0.0015,0,1,0
06/05/2016,MDRX,-0.006762,0,1,0
09/05/2016,MDRX,0.015885,0,1,0
10/05/2016,MDRX,0.004468,0,1,0
11/05/2016,MDRX,-0.021497,0,1,0
12/05/2016,MDRX,-0.004545,0,1,0
13/05/2016,MDRX,-0.005327,0,1,0
16/05/2016,MDRX,0.019893,0,1,0
17/05/2016,MDRX,-0.014254,0,1,0
18/05/2016,MDRX,0.002283,0,1,0
19/05/2016,MDRX,-0.014427,0,1,0
20/05/2016,MDRX,0.010786,0,1,0
23/05/2016,MDRX,-0.005335,0,1,0
24/05/2016,MDRX,0.013027,0,1,0
25/05/2016,MDRX,0.006051,0,1,0
26/05/2016,MDRX,-0.021053,0,1,0
27/05/2016,MDRX,0.022273,0,1,0
31/05/2016,MDRX,0.013524,0,1,0
01/06/2016,MDRX,0.01705,0,1,0
02/06/2016,MDRX,-0.010204,0,1,0
03/06/2016,MDRX,-0.027246,0,1,0
06/06/2016,MDRX,-0.000757,0,1,0
07/06/2016,MDRX,0.019697,0,1,0
08/06/2016,MDRX,0.005201,0,1,0
09/06/2016,MDRX,-0.009608,0,1,0
10/06/2016,MDRX,-0.026119,0,1,0
13/06/2016,MDRX,-0.008429,0,1,0
14/06/2016,MDRX,-0.015456,0,1,0
15/06/2016,MDRX,-0.020408,0,1,0
16/06/2016,MDRX,0.015224,0,1,0
17/06/2016,MDRX,-0.018942,0,1,0
20/06/2016,MDRX,0.016895,0,1,0
21/06/2016,MDRX,-0.011076,0,1,0
22/06/2016,MDRX,-0.0016,0,1,0
23/06/2016,MDRX,0.012019,0,1,0
24/06/2016,MDRX,-0.02692,0,1,0
27/06/2016,MDRX,-0.03336,0,1,0
28/06/2016,MDRX,0.010101,0,1,0
29/06/2016,MDRX,0.039167,0,1,0
30/06/2016,MDRX,0.018444,0,1,0
01/07/2016,MDRX,0.025984,0,1,0
05/07/2016,MDRX,-0.019186,0,1,0
06/07/2016,MDRX,0.049296,0,1,0
07/07/2016,MDRX,0.009694,0,1,0
08/07/2016,MDRX,0.024372,0,1,0
11/07/2016,MDRX,0.018025,0,1,0
12/07/2016,MDRX,0,0,1,0
13/07/2016,MDRX,-0.006374,0,1,0
14/07/2016,MDRX,0.006415,0,1,0
15/07/2016,MDRX,-0.013456,0,1,0
18/07/2016,MDRX,0.002871,0,1,0
19/07/2016,MDRX,-0.005011,0,1,0
20/07/2016,MDRX,0.005036,0,1,0
21/07/2016,MDRX,-0.013601,0,1,0
22/07/2016,MDRX,0.002903,0,1,0
25/07/2016,MDRX,0.00796,0,1,0
26/07/2016,MDRX,0.016511,0,1,0
27/07/2016,MDRX,-0.002119,0,1,0
28/07/2016,MDRX,0.001415,0,1,0
29/07/2016,MDRX,-0.00212,0,1,0
01/08/2016,MDRX,0.006374,0,1,0
02/08/2016,MDRX,-0.016889,0,1,0
03/08/2016,MDRX,0.022906,0,1,0
04/08/2016,MDRX,-0.0014,0,1,0
05/08/2016,MDRX,-0.007709,0,1,0
08/08/2016,MDRX,-0.016949,0,1,0
09/08/2016,MDRX,-0.006466,0,1,0
10/08/2016,MDRX,-0.013015,0,1,0
11/08/2016,MDRX,-0.016117,0,1,0
12/08/2016,MDRX,-0.020104,0,1,0
15/08/2016,MDRX,0.008359,0,1,0
16/08/2016,MDRX,-0.0211,0,1,0
17/08/2016,MDRX,-0.020785,0,1,0
18/08/2016,MDRX,-0.001572,0,1,0
19/08/2016,MDRX,-0.005512,0,1,0
22/08/2016,MDRX,0.003959,0,1,0
23/08/2016,MDRX,0.01735,0,1,0
24/08/2016,MDRX,0.002326,0,1,0
25/08/2016,MDRX,-0.005414,0,1,0
26/08/2016,MDRX,-0.010109,0,1,0
29/08/2016,MDRX,0.023566,0,1,0
30/08/2016,MDRX,-0.006907,0,1,0
31/08/2016,MDRX,-0.002318,0,1,0
01/09/2016,MDRX,0,0,1,0
02/09/2016,MDRX,-0.002324,0,1,0
06/09/2016,MDRX,0,0,1,0
07/09/2016,MDRX,0.020186,0,1,0
08/09/2016,MDRX,-0.024353,0,1,0
09/09/2016,MDRX,-0.021061,0,1,0
12/09/2016,MDRX,0.015139,0,1,0
13/09/2016,MDRX,0.00157,0,1,0
14/09/2016,MDRX,0.009404,0,1,0
15/09/2016,MDRX,0.017857,0,1,0
16/09/2016,MDRX,-0.006102,0,1,0
19/09/2016,MDRX,-0.000767,0,1,0
20/09/2016,MDRX,-0.000768,0,1,0
21/09/2016,MDRX,0.00538,0,1,0
22/09/2016,MDRX,0.022171,0,1,0
23/09/2016,MDRX,-0.008975,0,1,0
26/09/2016,MDRX,-0.013585,0,1,0
27/09/2016,MDRX,0,0,1,0
28/09/2016,MDRX,0.007651,0,1,0
29/09/2016,MDRX,-0.019742,0,1,0
30/09/2016,MDRX,0.020139,0,1,0
03/10/2016,MDRX,-0.003797,0,1,0
04/10/2016,MDRX,-0.005335,0,1,0
05/10/2016,MDRX,-0.000766,0,1,0
06/10/2016,MDRX,-0.003067,0,1,0
07/10/2016,MDRX,0.006923,0,1,0
10/10/2016,MDRX,0.022154,0,1,0
11/10/2016,MDRX,-0.036622,0,1,0
12/10/2016,MDRX,0.008534,0,1,0
13/10/2016,MDRX,0.001538,0,1,0
14/10/2016,MDRX,0.001536,0,1,0
17/10/2016,MDRX,-0.002301,0,1,0
18/10/2016,MDRX,0.017679,0,1,0
19/10/2016,MDRX,-0.026435,0,1,0
20/10/2016,MDRX,-0.004267,0,1,0
21/10/2016,MDRX,-0.027659,0,1,0
24/10/2016,MDRX,0.00641,0,1,0
25/10/2016,MDRX,-0.017516,0,1,0
26/10/2016,MDRX,-0.006483,0,1,0
27/10/2016,MDRX,-0.026101,0,1,0
28/10/2016,MDRX,0.007538,0,1,0
31/10/2016,MDRX,-0.001662,0,1,0
01/11/2016,MDRX,-0.019983,0,1,0
02/11/2016,MDRX,0.00085,0,1,0
03/11/2016,MDRX,-0.016978,0,1,0
04/11/2016,MDRX,-0.117444,0,1,0
07/11/2016,MDRX,0.022505,0,1,0
08/11/2016,MDRX,-0.002871,0,1,0
09/11/2016,MDRX,-0.016315,0,1,0
10/11/2016,MDRX,-0.02439,0,1,0
11/11/2016,MDRX,0.025,0,1,0
14/11/2016,MDRX,0.019512,0,1,0
15/11/2016,MDRX,0.009569,0,1,0
16/11/2016,MDRX,0.017062,0,1,0
17/11/2016,MDRX,0.014912,0,1,0
18/11/2016,MDRX,-0.003673,0,1,0
21/11/2016,MDRX,0.003687,0,1,0
22/11/2016,MDRX,0.019284,0,1,0
23/11/2016,MDRX,0.005405,0,1,0
25/11/2016,MDRX,0.002688,0,1,0
28/11/2016,MDRX,0.007149,0,1,0
29/11/2016,MDRX,-0.028394,0,1,0
30/11/2016,MDRX,0.00274,0,1,0
01/12/2016,MDRX,-0.022769,0,1,0
02/12/2016,MDRX,-0.024231,0,1,0
05/12/2016,MDRX,0.017192,0,1,0
06/12/2016,MDRX,-0.002817,0,1,0
07/12/2016,MDRX,0.016949,0,1,0
08/12/2016,MDRX,0.008333,0,1,0
09/12/2016,MDRX,0.020202,0,1,0
12/12/2016,MDRX,-0.010801,0,1,0
13/12/2016,MDRX,-0.044586,0,1,0
14/12/2016,MDRX,0.004762,0,1,0
15/12/2016,MDRX,0.007583,0,1,0
16/12/2016,MDRX,0.003763,0,1,0
19/12/2016,MDRX,-0.003749,0,1,0
20/12/2016,MDRX,-0.029163,0,1,0
21/12/2016,MDRX,0.003876,0,1,0
22/12/2016,MDRX,0.017375,0,1,0
23/12/2016,MDRX,0,0,1,0
27/12/2016,MDRX,0.005693,0,1,0
28/12/2016,MDRX,-0.010377,0,1,0
29/12/2016,MDRX,-0.007626,0,1,0
30/12/2016,MDRX,-0.019212,0,1,0
03/01/2017,MDRX,0.070519,0,1,0
04/01/2017,MDRX,-0.012809,0,1,0
05/01/2017,MDRX,-0.024096,0,1,0
06/01/2017,MDRX,0.015195,0,1,0
09/01/2017,MDRX,0.008419,0,1,0
10/01/2017,MDRX,0.093692,0,1,0
11/01/2017,MDRX,0.002545,0,1,0
12/01/2017,MDRX,-0.013536,0,1,0
13/01/2017,MDRX,0.006003,0,1,0
17/01/2017,MDRX,0.00682,0,1,0
18/01/2017,MDRX,-0.009314,0,1,0
19/01/2017,MDRX,-0.021368,0,1,0
20/01/2017,MDRX,-0.00262,0,1,0
23/01/2017,MDRX,-0.017513,0,1,0
24/01/2017,MDRX,0.00713,0,1,0
25/01/2017,MDRX,0.016814,0,1,0
26/01/2017,MDRX,0.007833,0,1,0
27/01/2017,MDRX,0.01209,0,1,0
30/01/2017,MDRX,-0.017918,0,1,0
31/01/2017,MDRX,0.017376,0,1,0
01/02/2017,MDRX,-0.003416,0,1,0
02/02/2017,MDRX,0,0,1,0
03/02/2017,MDRX,-0.002571,0,1,0
06/02/2017,MDRX,0.012887,0,1,0
07/02/2017,MDRX,-0.010178,0,1,0
08/02/2017,MDRX,0.002571,0,1,0
09/02/2017,MDRX,0.022222,0,1,0
10/02/2017,MDRX,-0.005853,0,1,0
13/02/2017,MDRX,0.01598,0,1,0
14/02/2017,MDRX,0.030629,0,1,0
15/02/2017,MDRX,-0.001606,0,1,0
16/02/2017,MDRX,-0.000805,0,1,0
17/02/2017,MDRX,-0.002415,0,1,0
21/02/2017,MDRX,-0.014528,0,1,0
22/02/2017,MDRX,-0.009828,0,1,0
23/02/2017,MDRX,0.00579,0,1,0
24/02/2017,MDRX,-0.009046,0,1,0
27/02/2017,MDRX,0.014108,0,1,0
28/02/2017,MDRX,-0.003273,0,1,0
01/03/2017,MDRX,0.00821,0,1,0
02/03/2017,MDRX,-0.004886,0,1,0
03/03/2017,MDRX,-0.007365,0,1,0
06/03/2017,MDRX,-0.016488,0,1,0
07/03/2017,MDRX,-0.015088,0,1,0
08/03/2017,MDRX,0.005106,0,1,0
09/03/2017,MDRX,-0.001694,0,1,0
10/03/2017,MDRX,0.005937,0,1,0
13/03/2017,MDRX,0.00253,0,1,0
14/03/2017,MDRX,-0.010093,0,1,0
15/03/2017,MDRX,0.019541,0,1,0
16/03/2017,MDRX,0.0225,0,1,0
17/03/2017,MDRX,-0.020375,0,1,0
20/03/2017,MDRX,0.00416,0,1,0
21/03/2017,MDRX,0.019056,0,1,0
22/03/2017,MDRX,-0.052033,0,1,0
23/03/2017,MDRX,-0.004288,0,1,0
24/03/2017,MDRX,0.031869,0,1,0
27/03/2017,MDRX,0.070117,0,1,0
28/03/2017,MDRX,-0.00858,0,1,0
29/03/2017,MDRX,-0.007081,0,1,0
30/03/2017,MDRX,0.003962,0,1,0
31/03/2017,MDRX,0.000789,0,1,0
03/04/2017,MDRX,-0.014984,0,1,0
04/04/2017,MDRX,-0.000801,0,1,0
05/04/2017,MDRX,-0.005609,0,1,0
06/04/2017,MDRX,0.008864,0,1,0
07/04/2017,MDRX,-0.004792,0,1,0
10/04/2017,MDRX,-0.000803,0,1,0
11/04/2017,MDRX,-0.000803,0,1,0
12/04/2017,MDRX,-0.014469,0,1,0
13/04/2017,MDRX,-0.015498,0,1,0
17/04/2017,MDRX,-0.009113,0,1,0
18/04/2017,MDRX,-0.015886,0,1,0
19/04/2017,MDRX,0.001699,0,1,0
20/04/2017,MDRX,0.008482,0,1,0
21/04/2017,MDRX,-0.005887,0,1,0
24/04/2017,MDRX,0.009306,0,1,0
25/04/2017,MDRX,0.005029,0,1,0
26/04/2017,MDRX,-0.010008,0,1,0
27/04/2017,MDRX,0.016007,0,1,0
28/04/2017,MDRX,-0.007463,0,1,0
01/05/2017,MDRX,0.013367,0,1,0
04/01/2016,NTCT,-0.015635,0,0,0
05/01/2016,NTCT,-0.019854,0,0,0
06/01/2016,NTCT,-0.017893,0,0,0
